index,video_title,video_link,video_length,video_likes,video_dislikes,video_id,video_tags,vector_tags
18464,Amazing Ass Slut Diamond Banks - Porn In The Sultan's Harem,https://www.pornktube.tv/videos/18464/amazing-ass-slut-diamond-banks-porn-in-the-sultan-s-harem/,42,220,107,18464,"['brunette', 'interracial']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18456,Russian Girl Angie A Gets Her Skinny Ass Plowed After Massage,https://www.pornktube.tv/videos/18456/russian-girl-angie-a-gets-her-skinny-ass-plowed-after-massage/,28,235,131,18456,"['anal', 'massage', 'russian']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0]"
18424,Spanish Stallion Jorge Navarro And Horny MILF Have Fetish Sex,https://www.pornktube.tv/videos/18424/spanish-stallion-jorge-navarro-and-horny-milf-have-fetish-sex/,27,206,84,18424,"['anal', 'brunette', 'feet']","[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18413,Slim Body Mature Woman Elena Lux Gets Her Holes Double Fucked,https://www.pornktube.tv/videos/18413/slim-body-mature-woman-elena-lux-gets-her-holes-double-fucked/,29,320,161,18413,"['anal', 'double_penetration', 'group_sex']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18414,Simple Guy Brad Sterling And Horny Rocker Kitana Montana Have Sex,https://www.pornktube.tv/videos/18414/simple-guy-brad-sterling-and-horny-rocker-kitana-montana-have-sex/,41,899,433,18414,"['big_tits', 'mature', 'tattoo']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0]"
18431,Blue Eyed Nordic Blonde Lovita Fate Seduced By Hot Slutty Girlfriend Zuzu Sweet,https://www.pornktube.tv/videos/18431/blue-eyed-nordic-blonde-lovita-fate-seduced-by-hot-slutty-girlfriend-zuzu-sweet/,21,420,208,18431,"['feet', 'lesbian', 'strapon']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0]"
18446,Naughty Girls Don't Want To Do Lessons - They Want Lesbian Sex And Anal,https://www.pornktube.tv/videos/18446/naughty-girls-don-t-want-to-do-lessons-they-want-lesbian-sex-and-anal/,34,207,99,18446,"['anal', 'group_sex', 'teen']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18483,Black Guy Fucks His Girlfriend's Roommate In The Bathroom,https://www.pornktube.tv/videos/18483/black-guy-fucks-his-girlfriend-s-roommate-in-the-bathroom2/,35,601,275,18483,"['big_tits', 'blonde', 'cheating']","[0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18480,Nathan Bronson Fucks Her Squirting Stepmom Alexis Fawx And Her Student Quinn Wilde,https://www.pornktube.tv/videos/18480/nathan-bronson-fucks-her-squirting-stepmom-alexis-fawx-and-her-student-quinn-wilde/,48,607,290,18480,"['big_tits', 'group_sex', 'squirting']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0]"
18474,Young Blonde Woman In Uniform Seduces Lazy Guy And Riding His Cock,https://www.pornktube.tv/videos/18474/young-blonde-woman-in-uniform-seduces-lazy-guy-and-riding-his-cock/,27,618,305,18474,"['blonde', 'feet', 'teen']","[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18475,I Love Feeling My Step Brother Cock In My Pussy And His Cum Inside Me,https://www.pornktube.tv/videos/18475/i-love-feeling-my-step-brother-cock-in-my-pussy-and-his-cum-inside-me/,24,380,202,18475,"['asian', 'cum', 'teen']","[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18430,Slim Body Lady Tiffany Tatum Gets Her Elegant Ass Pounded In The Early Morning,https://www.pornktube.tv/videos/18430/slim-body-lady-tiffany-tatum-gets-her-elegant-ass-pounded-in-the-early-morning/,24,421,195,18430,"['anal', 'blowjob']","[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18482,"No Nut November Has Begun! Sith, All to the General Gathering!",https://www.pornktube.tv/videos/18482/no-nut-november-has-begun-sith-all-to-the-general-gathering/,31,220,116,18482,"['feet', 'group_sex', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18477,Tanned Body Geishakyd Teen Gets Fucked By Danny D's Big Cock,https://www.pornktube.tv/videos/18477/tanned-body-geishakyd-teen-gets-fucked-by-danny-d-s-big-cock/,37,742,322,18477,"['blonde', 'teen']","[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18472,Luna Star - Bald Guy Xander Corvus Fucks His Busty Girlfriend's Sexy Ass,https://www.pornktube.tv/videos/18472/luna-star-bald-guy-xander-corvus-fucks-his-busty-girlfriend-s-sexy-ass/,30,497,222,18472,"['anal', 'big_tits', 'latin']","[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18368,My Son Needs Thorough Training And I Know How To Coax His Trainer,https://www.pornktube.tv/videos/18368/my-son-needs-thorough-training-and-i-know-how-to-coax-his-trainer/,34,1164,505,18368,"['big_tits', 'blonde', 'mature', 'pornstar']","[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18391,Petite Ass Starlet Doris Ivy Gets Anal At Woodman's Casting,https://www.pornktube.tv/videos/18391/petite-ass-starlet-doris-ivy-gets-anal-at-woodman-s-casting/,67,614,305,18391,"['anal', 'casting', 'double_penetration']","[0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18314,Beautiful Gentle Sex On The Shore. Young Lesbians Caress Each Friend Outdoor,https://www.pornktube.tv/videos/18314/beautiful-gentle-sex-on-the-shore-young-lesbians-caress-each-friend-outdoor/,20,337,155,18314,"['latin', 'lesbian', 'nudist']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18284,My Horny Girlfriend Luxury Girl Wants My Cock Every Morning,https://www.pornktube.tv/videos/18284/my-horny-girlfriend-luxury-girl-wants-my-cock-every-morning/,24,959,448,18284,"['big_tits', 'pornstar', 'russian']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 0 0 0 0 0 0 0 0 0 0]"
18278,Big Ass Blonde Lulu Love Gets Her European Ass Plowed Hard,https://www.pornktube.tv/videos/18278/big-ass-blonde-lulu-love-gets-her-european-ass-plowed-hard/,33,604,283,18278,"['anal', 'blonde', 'massage']","[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18476,Black Best Man Fucks His Best Friend Young Bride Freya Parker,https://www.pornktube.tv/videos/18476/black-best-man-fucks-his-best-friend-young-bride-freya-parker/,24,799,339,18476,"['black', 'cheating', 'interracial']","[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18465,Classy Asian Babe Elle Lee Gets Fucked By American Guy Lucas Frost,https://www.pornktube.tv/videos/18465/classy-asian-babe-elle-lee-gets-fucked-by-american-guy-lucas-frost/,25,472,187,18465,"['asian', 'teen']","[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18460,My Girlfriend Can't Put The Bare On The Fifth Fret But She Knows What To Do With My Dick,https://www.pornktube.tv/videos/18460/my-girlfriend-can-t-put-the-bare-on-the-fifth-fret-but-she-knows-what-to-do-with-my-dick/,25,590,247,18460,"['anal', 'russian', 'teen']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 0 0]"
18457,Exotic Teen Geisha Kyd Gets Her Wet Pussy Plowed By BBC,https://www.pornktube.tv/videos/18457/exotic-teen-geisha-kyd-gets-her-wet-pussy-plowed-by-bbc/,28,201,100,18457,"['interracial', 'latin', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18443,Big Booty Teen Lesya Milk First Anal Penetration Porn,https://www.pornktube.tv/videos/18443/big-booty-teen-lesya-milk-first-anal-penetration-porn/,35,438,197,18443,"['amateur', 'anal', 'teen']","[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18433,Poor Guy Is As Adult But He Doesn't Have A Girlfriend... But He Has A Caring Stepmother,https://www.pornktube.tv/videos/18433/poor-guy-is-as-adult-but-he-doesn-t-have-a-girlfriend-but-he-has-a-caring-stepmother/,16,161,109,18433,"['big_tits', 'masturbation', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18432,Cute Teen Ruby Sims Looks Like A Good Girl But She's A Real Naughty Bitch,https://www.pornktube.tv/videos/18432/cute-teen-ruby-sims-looks-like-a-good-girl-but-she-s-a-real-naughty-bitch/,15,170,73,18432,"['brunette', 'teen']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18427,"Charming Girl Alya Stark And Her Caring, Romantic Boyfriend Love Rough Sex",https://www.pornktube.tv/videos/18427/charming-girl-alya-stark-and-her-caring-romantic-boyfriend-love-rough-sex/,34,335,150,18427,"['brunette', 'masturbation', 'teen']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18461,Drunk Teen Rika Fane Shows Her Small Tits To Seduce Her Neighbor,https://www.pornktube.tv/videos/18461/drunk-teen-rika-fane-shows-her-small-tits-to-seduce-her-neighbor/,26,454,234,18461,"['brunette', 'drunk', 'teen']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18322,Big Ass Chubby MILF Embarrassed When She Caught Her Step Son Jerk Off Dick,https://www.pornktube.tv/videos/18322/big-ass-chubby-milf-embarrassed-when-she-caught-her-step-son-jerk-off-dick/,30,2366,1118,18322,"['big_tits', 'fat', 'pov']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18466,Hairy Hippie Promoting Love! Love And Nonstop Sex With Two Sisters,https://www.pornktube.tv/videos/18466/hairy-hippie-promoting-love-love-and-nonstop-sex-with-two-sisters/,39,325,144,18466,"['big_tits', 'group_sex', 'latin']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18468,Big Sexy Latina Butt MILF Laura Looh Gets AssFucked By Two Men,https://www.pornktube.tv/videos/18468/big-sexy-latina-butt-milf-laura-looh-gets-assfucked-by-two-men/,21,184,79,18468,"['anal', 'group_sex', 'latin']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18306,Busty MILF Left Her Husband's Bed And Went To His Brother's Bedroom,https://www.pornktube.tv/videos/18306/busty-milf-left-her-husband-s-bed-and-went-to-his-brother-s-bedroom/,31,2018,791,18306,"['big_tits', 'cheating', 'mature']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18290,Oiled Tits Japanese Masseur Haruka Sanada Pleasing Client In Respectable Spa,https://www.pornktube.tv/videos/18290/oiled-tits-japanese-masseur-haruka-sanada-pleasing-client-in-respectable-spa/,55,468,239,18290,"['asian', 'japanese', 'massage']","[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18481,Garage Sale Was Just A Pretend To Seduce My Naive Neighbor,https://www.pornktube.tv/videos/18481/garage-sale-was-just-a-pretend-to-seduce-my-naive-neighbor/,30,186,66,18481,['teen'],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18471,"Fake Boobs Russian MILF Sasha Rose Gets DP By Kristof Cale, Totti Massive",https://www.pornktube.tv/videos/18471/fake-boobs-russian-milf-sasha-rose-gets-dp-by-kristof-cale-totti-massive/,26,224,105,18471,"['anal', 'double_penetration', 'group_sex']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18463,Amazing Beauty Sata Jones Shows Her Big Natural Tits And Wants DP,https://www.pornktube.tv/videos/18463/amazing-beauty-sata-jones-shows-her-big-natural-tits-and-wants-dp/,34,339,186,18463,"['anal', 'double_penetration', 'group_sex']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18469,Mature Man Fucks Cute Teen And Cum On Her Big Natural Tits,https://www.pornktube.tv/videos/18469/mature-man-fucks-cute-teen-and-cum-on-her-big-natural-tits/,28,418,184,18469,"['big_tits', 'blonde', 'teen']","[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18467,Cute MILF Bares Her Huge Monster Tits And Seduces Young Guy,https://www.pornktube.tv/videos/18467/cute-milf-bares-her-huge-monster-tits-and-seduces-young-guy/,26,504,226,18467,"['big_tits', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18470,Bald Dork Didn't Expect Mature Porn Star To Be So Persistent,https://www.pornktube.tv/videos/18470/bald-dork-didn-t-expect-mature-porn-star-to-be-so-persistent/,18,163,74,18470,"['big_tits', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18454,Natural Big Tits MILF Works Out Outdoors And Takes Cock In The House,https://www.pornktube.tv/videos/18454/natural-big-tits-milf-works-out-outdoors-and-takes-cock-in-the-house/,45,334,178,18454,"['big_tits', 'fat', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18452,[TeenMegaWorld] Moona Snake - Romantic Evening Ends With Bright Sex (Stanley Johnson) =,https://www.pornktube.tv/videos/18452/romantichno-potrahalis-posle-togo-kak-hryapnuli-po-bokalu-vina/,30,348,163,18452,['teen'],"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18346,Horny Nurse Anastasia Brokelyn Seduces Pilot Alberto Blanco After Work,https://www.pornktube.tv/videos/18346/horny-nurse-anastasia-brokelyn-seduces-pilot-alberto-blanco-after-work/,20,877,422,18346,"['blowjob', 'teen']","[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18458,Young Girls Horny And Wanted To Have Sex With A Young Guitarist,https://www.pornktube.tv/videos/18458/young-girls-horny-and-wanted-to-have-sex-with-a-young-guitarist/,27,283,130,18458,"['group_sex', 'russian', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 0 0]"
18450,"My Roommate Was Preparing For An Interview, But I Offered Her A Better Idea",https://www.pornktube.tv/videos/18450/my-roommate-was-preparing-for-an-interview-but-i-offered-her-a-better-idea/,26,376,166,18450,"['brunette', 'teen']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18445,Young Blonde Mary Rock And Her New Boyfriend In Sensual Porn,https://www.pornktube.tv/videos/18445/young-blonde-mary-rock-and-her-new-boyfriend-in-sensual-porn/,35,215,95,18445,"['blowjob', 'teen']","[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18358,My Girlfriend Wants To Try A Threesome But I'm Shy And Just Watching Her,https://www.pornktube.tv/videos/18358/my-girlfriend-wants-to-try-a-threesome-but-i-m-shy-and-just-watching-her/,22,566,291,18358,"['russian', 'teen', 'voyeur']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 1 0]"
18462,My Pretty Girlfriend And Me Having Sex For The First Time For Porn,https://www.pornktube.tv/videos/18462/my-pretty-girlfriend-and-me-having-sex-for-the-first-time-for-porn/,25,298,153,18462,"['brunette', 'teen']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18459,Lovely Bubble Booty MILF Takes Her Joyful Stepson's Big Cock In Her Ass,https://www.pornktube.tv/videos/18459/lovely-bubble-booty-milf-takes-her-joyful-stepson-s-big-cock-in-her-ass/,41,1477,621,18459,"['anal', 'big_tits', 'latin']","[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18366,My Pussy Squirts When My Boss Fucks Me On The Marriage Bed,https://www.pornktube.tv/videos/18366/my-pussy-squirts-when-my-boss-fucks-me-on-the-marriage-bed/,25,1228,480,18366,"['big_tits', 'brunette', 'mature']","[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18332,Tattooed Bitch Karma RX And Ebony Babe Avery Jane Anal Hardcore,https://www.pornktube.tv/videos/18332/tattooed-bitch-karma-rx-and-ebony-babe-avery-jane-anal-hardcore/,34,647,267,18332,"['anal', 'group_sex', 'interracial']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18451,Russian Schoolgirl Didn't Do Her Homework Rear But Her Teacher Can Help Her,https://www.pornktube.tv/videos/18451/russian-schoolgirl-didn-t-do-her-homework-rear-but-her-teacher-can-help-her/,31,480,261,18451,"['college', 'russian', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 0 0]"
18449,Hot Teen And Her Manly Boyfriend Have Passionate Sex In The Water,https://www.pornktube.tv/videos/18449/hot-teen-and-her-manly-boyfriend-have-passionate-sex-in-the-water/,33,239,138,18449,"['russian', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 0 0]"
18376,Zlata Shine - Big Ass Slavic Teen Gets Her Hungry Ass Loaded,https://www.pornktube.tv/videos/18376/zlata-shine-big-ass-slavic-teen-gets-her-hungry-ass-loaded/,33,531,264,18376,"['anal', 'blonde', 'russian']","[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0]"
18372,Quality Porn With Busty Veteran Romi Rain And Her Fucker Johnny Sins,https://www.pornktube.tv/videos/18372/quality-porn-with-busty-veteran-romi-rain-and-her-fucker-johnny-sins/,39,1032,456,18372,"['brunette', 'mature', 'pornstar']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18444,Experienced Porn Veteran Punishes Reckless Starlet Emma Starletto,https://www.pornktube.tv/videos/18444/experienced-porn-veteran-punishes-reckless-starlet-emma-starletto/,58,429,211,18444,"['blonde', 'homemade', 'teen']","[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18442,Big Tits Sexy Latina Came For A Massage But She Needs Something Else,https://www.pornktube.tv/videos/18442/big-tits-sexy-latina-came-for-a-massage-but-she-needs-something-else/,45,547,237,18442,"['big_tits', 'latin', 'teen']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18439,Mature Housewife Needs Care And Cuddling... And Her Daughter's New Boyfriend Can Give Her It,https://www.pornktube.tv/videos/18439/mature-housewife-needs-care-and-cuddling-and-her-daughter-s-new-boyfriend-can-give-her-it/,45,1318,536,18439,"['big_tits', 'cheating', 'mature']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18438,"Young Bitch Loves Hitchhiking, Surfing And Sex With Strangers",https://www.pornktube.tv/videos/18438/young-bitch-loves-hitchhiking-surfing-and-sex-with-strangers/,37,418,152,18438,"['brunette', 'latin', 'teen']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18374,Natasha Teen's Student Demonstrates Her Fisting Ability,https://www.pornktube.tv/videos/18374/natasha-teen-s-student-demonstrates-her-fisting-ability/,20,243,184,18374,"['anal', 'fisting', 'teen']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
18364,Big Tattooed Ass MILF Lauren Pixie Gets Fucked In POV,https://www.pornktube.tv/videos/18364/big-tattooed-ass-milf-lauren-pixie-gets-fucked-in-pov/,57,861,347,18364,"['big_tits', 'pov', 'tattoo']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 1 0 0 0 0]"
18426,Mature Woman Dee Williams Seduces Her Daughter's New Boyfriend,https://www.pornktube.tv/videos/18426/mature-woman-dee-williams-seduces-her-daughter-s-new-boyfriend/,30,634,289,18426,"['big_tits', 'cheating', 'mature']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
18421,Mature Man And His Young Student Have Sex During Private Lessons,https://www.pornktube.tv/videos/18421/mature-man-and-his-young-student-have-sex-during-private-lessons/,29,721,281,18421,"['brunette', 'teacher', 'teen']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 0 0]"
